,Parent_Count,Char_Count,Main_Tag,Main_Tag_Char_Count,Main_Tag_Name,Main_Tag_Attributes,Tag_Count_html:option,Tag_Count_html:label,Tag_Count_html:body,Tag_Count_html:link,Tag_Count_path,Tag_Count_html:ol,Tag_Count_html:a,Tag_Count_html:p,Tag_Count_html:b,Tag_Count_html:td,Tag_Count_html:li,Tag_Count_html:input,Tag_Count_html:table,Tag_Count_animatetransform,Tag_Count_html:head,Tag_Count_html:meta,Tag_Count_html:html,Tag_Count_html:div,Tag_Count_html:tr,Tag_Count_html:span,Tag_Count_html:br,Tag_Count_html:ul,Tag_Count_html:form,Tag_Count_html:tbody,Tag_Count_html:title,Tag_Count_html:textarea,Tag_Count_html:script,Tag_Count_html:select,Tag_Count_html:img,Tag_Count_html:style,Tag_Count_svg,Tag_Count_html:fieldset,Tag_Count_html:th,Tag_Count_html:h1,Tag_Count_html:thead,Tag_Count_html:h3,Attr_lang,Attr_content,Attr_href,Attr_rel,Attr_type,Attr_src,Attr_media,Attr_id,Attr_target,Attr_alt,Attr_height,Attr_width,Attr_class,Attr_value,Attr_action,Attr_enctype,Attr_method,Attr_name,Attr_language,Attr_title,Attr_style,Attr_version,Attr_viewbox,Attr_x,Attr_y,Attr_d,Attr_fill,Attr_attributename,Attr_attributetype,Attr_dur,Attr_from,Attr_repeatcount,Attr_to,Attr_onclick,Attr_for,Attr_checked,Attr_rowspan,Attr_colspan,Attr_cols,Attr_rows
257,9,4503,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:li,[],0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,10,105,"<html:label xmlns:html=""http://www.w3.org/1999/xhtml"" for=""leaveList_txtEmployee"">",82,html:label,"['for=""leaveList_txtEmployee""']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,leaveList_txtEmployee,,,,,
259,10,153,"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" id=""leaveList_txtEmployee_empName"" name=""leaveList[txtEmployee][empName]"" type=""text"" value="""" />",151,html:input,"['id=""leaveList_txtEmployee_empName""', 'name=""leaveList[txtEmployee][empName]""', 'type=""text""', 'value=""""']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,text,,,leaveList_txtEmployee_empName,,,,,,,,,,leaveList[txtEmployee][empName],,,,,,,,,,,,,,,,,,,,,,
260,10,151,"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" id=""leaveList_txtEmployee_empId"" name=""leaveList[txtEmployee][empId]"" type=""hidden"" value="""" />",149,html:input,"['id=""leaveList_txtEmployee_empId""', 'name=""leaveList[txtEmployee][empId]""', 'type=""hidden""', 'value=""""']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,hidden,,,leaveList_txtEmployee_empId,,,,,,,,,,leaveList[txtEmployee][empId],,,,,,,,,,,,,,,,,,,,,,
261,10,4199,"<html:script xmlns:html=""http://www.w3.org/1999/xhtml"" type=""text/javascript"">",78,html:script,"['type=""text/javascript""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,text/javascript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,9,253,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:li,[],1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,10,104,"<html:label xmlns:html=""http://www.w3.org/1999/xhtml"" for=""leaveList_cmbSubunit"">",81,html:label,"['for=""leaveList_cmbSubunit""']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,leaveList_cmbSubunit,,,,,
264,10,170,"<html:select xmlns:html=""http://www.w3.org/1999/xhtml"" id=""leaveList_cmbSubunit"" name=""leaveList[cmbSubunit]"">",110,html:select,"['id=""leaveList_cmbSubunit""', 'name=""leaveList[cmbSubunit]""']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,leaveList_cmbSubunit,,,,,,,,,,leaveList[cmbSubunit],,,,,,,,,,,,,,,,,,,,,,
265,11,84,"<html:option xmlns:html=""http://www.w3.org/1999/xhtml"" value=""0"">",65,html:option,"['value=""0""']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
266,9,384,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:li,[],0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,10,125,"<html:label xmlns:html=""http://www.w3.org/1999/xhtml"" for=""leaveList_cmbWithTerminated"">",88,html:label,"['for=""leaveList_cmbWithTerminated""']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,leaveList_cmbWithTerminated,,,,,
268,10,154,"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" id=""leaveList_cmbWithTerminated"" name=""leaveList[cmbWithTerminated]"" type=""checkbox"" value=""on"" />",152,html:input,"['id=""leaveList_cmbWithTerminated""', 'name=""leaveList[cmbWithTerminated]""', 'type=""checkbox""', 'value=""on""']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,checkbox,,,leaveList_cmbWithTerminated,,,,,,on,,,,leaveList[cmbWithTerminated],,,,,,,,,,,,,,,,,,,,,,
269,10,168,"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" id=""leaveList__csrf_token"" name=""leaveList[_csrf_token]"" type=""hidden"" value=""4056a32824ac2aa233229a09989a00ad"" />",168,html:input,"['id=""leaveList__csrf_token""', 'name=""leaveList[_csrf_token]""', 'type=""hidden""', 'value=""4056a32824ac2aa233229a09989a00ad""']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,hidden,,,leaveList__csrf_token,,,,,,4056a32824ac2aa233229a09989a00ad,,,,leaveList[_csrf_token],,,,,,,,,,,,,,,,,,,,,,
270,8,387,"<html:p xmlns:html=""http://www.w3.org/1999/xhtml"">",50,html:p,[],0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,9,136,"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" class=""plainbtn"" id=""btnSearch"" name=""btnSearch"" type=""button"" value=""Search"" />",134,html:input,"['class=""plainbtn""', 'id=""btnSearch""', 'name=""btnSearch""', 'type=""button""', 'value=""Search""']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,button,,,btnSearch,,,,,plainbtn,Search,,,,btnSearch,,,,,,,,,,,,,,,,,,,,,,
272,9,130,"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" class=""reset"" id=""btnReset"" name=""btnReset"" type=""button"" value=""Reset"" />",128,html:input,"['class=""reset""', 'id=""btnReset""', 'name=""btnReset""', 'type=""button""', 'value=""Reset""']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,button,,,btnReset,,,,,reset,Reset,,,,btnReset,,,,,,,,,,,,,,,,,,,,,,
273,9,107,"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" id=""pageNo"" name=""pageNo"" type=""hidden"" value="""" />",105,html:input,"['id=""pageNo""', 'name=""pageNo""', 'type=""hidden""', 'value=""""']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,hidden,,,pageNo,,,,,,,,,,pageNo,,,,,,,,,,,,,,,,,,,,,,
274,9,119,"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" id=""hdnAction"" name=""hdnAction"" type=""hidden"" value=""search"" />",117,html:input,"['id=""hdnAction""', 'name=""hdnAction""', 'type=""hidden""', 'value=""search""']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,hidden,,,hdnAction,,,,,,search,,,,hdnAction,,,,,,,,,,,,,,,,,,,,,,
275,5,117,"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" class=""toggle tiptip"" href=""#"" title=""Hide Options"">",102,html:a,"['class=""toggle tiptip""', 'href=""#""', 'title=""Hide Options""']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,#,,,,,,,,,,toggle tiptip,,,,,,,Hide Options,,,,,,,,,,,,,,,,,,,,
276,4,1800,"<html:div xmlns:html=""http://www.w3.org/1999/xhtml"" class=""box noHeader"" id=""search-results"">",93,html:div,"['class=""box noHeader""', 'id=""search-results""']",0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,7,2,8,0,0,1,1,0,0,0,0,0,0,0,0,8,0,1,0,,,,,,,,search-results,,,,,box noHeader,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,5,1733,"<html:div xmlns:html=""http://www.w3.org/1999/xhtml"" class=""inner"">",66,html:div,"['class=""inner""']",0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,6,2,8,0,0,1,1,0,0,0,0,0,0,0,0,8,0,1,0,,,,,,,,,,,,,inner,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,6,1693,"<html:form xmlns:html=""http://www.w3.org/1999/xhtml"" action=""/orangehrm-4.3.1/symfony/web/index.php/leave/changeLeaveStatus"" id=""frmList_ohrmListComponent"" method=""post"" name=""frmList_ohrmListComponent"">",203,html:form,"['action=""/orangehrm-4.3.1/symfony/web/index.php/leave/changeLeaveStatus""', 'id=""frmList_ohrmListComponent""', 'method=""post""', 'name=""frmList_ohrmListComponent""']",0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,5,2,8,0,0,1,1,0,0,0,0,0,0,0,0,8,0,1,0,,,,,,,,frmList_ohrmListComponent,,,,,,,/orangehrm-4.3.1/symfony/web/index.php/leave/changeLeaveStatus,,post,frmList_ohrmListComponent,,,,,,,,,,,,,,,,,,,,,,
279,7,174,"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" id=""defaultList__csrf_token"" name=""defaultList[_csrf_token]"" type=""hidden"" value=""b0fc24da3a973f66e6b65f201ecacf50"" />",172,html:input,"['id=""defaultList__csrf_token""', 'name=""defaultList[_csrf_token]""', 'type=""hidden""', 'value=""b0fc24da3a973f66e6b65f201ecacf50""']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,hidden,,,defaultList__csrf_token,,,,,,b0fc24da3a973f66e6b65f201ecacf50,,,,defaultList[_csrf_token],,,,,,,,,,,,,,,,,,,,,,
280,7,87,"<html:div xmlns:html=""http://www.w3.org/1999/xhtml"" class=""helpText"" id=""helpText"" />",85,html:div,"['class=""helpText""', 'id=""helpText""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,helpText,,,,,helpText,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,7,132,"<html:div xmlns:html=""http://www.w3.org/1999/xhtml"" id=""scrollWrapper"">",71,html:div,"['id=""scrollWrapper""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,scrollWrapper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,8,88,"<html:div xmlns:html=""http://www.w3.org/1999/xhtml"" id=""scrollContainer"">",73,html:div,"['id=""scrollContainer""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,scrollContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,7,1128,"<html:div xmlns:html=""http://www.w3.org/1999/xhtml"" id=""tableWrapper"">",70,html:div,"['id=""tableWrapper""']",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,8,0,0,0,1,0,0,0,0,0,0,0,0,8,0,1,0,,,,,,,,tableWrapper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,8,1084,"<html:table xmlns:html=""http://www.w3.org/1999/xhtml"" class=""table hover"" id=""resultTable"">",91,html:table,"['class=""table hover""', 'id=""resultTable""']",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,8,0,0,0,1,0,0,0,0,0,0,0,0,8,0,1,0,,,,,,,,resultTable,,,,,table hover,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,9,917,"<html:thead xmlns:html=""http://www.w3.org/1999/xhtml"">",54,html:thead,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,10,888,"<html:tr xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:tr,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,11,139,"<html:th xmlns:html=""http://www.w3.org/1999/xhtml"" rowspan=""1"" style=""width:24%"">",81,html:th,"['rowspan=""1""', 'style=""width:24%""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,width:24%,,,,,,,,,,,,,,,,1,,,
288,12,88,"<html:span xmlns:html=""http://www.w3.org/1999/xhtml"" class=""headerCell"">",72,html:span,"['class=""headerCell""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,headerCell,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,11,148,"<html:th xmlns:html=""http://www.w3.org/1999/xhtml"" rowspan=""1"" style=""width:18%"">",81,html:th,"['rowspan=""1""', 'style=""width:18%""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,width:18%,,,,,,,,,,,,,,,,1,,,
290,12,97,"<html:span xmlns:html=""http://www.w3.org/1999/xhtml"" class=""headerCell"">",72,html:span,"['class=""headerCell""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,headerCell,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,11,145,"<html:th xmlns:html=""http://www.w3.org/1999/xhtml"" rowspan=""1"" style=""width:10%"">",81,html:th,"['rowspan=""1""', 'style=""width:10%""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,width:10%,,,,,,,,,,,,,,,,1,,,
292,12,94,"<html:span xmlns:html=""http://www.w3.org/1999/xhtml"" class=""headerCell"">",72,html:span,"['class=""headerCell""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,headerCell,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,11,155,"<html:th xmlns:html=""http://www.w3.org/1999/xhtml"" rowspan=""1"" style=""width:12%"">",81,html:th,"['rowspan=""1""', 'style=""width:12%""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,width:12%,,,,,,,,,,,,,,,,1,,,
294,12,104,"<html:span xmlns:html=""http://www.w3.org/1999/xhtml"" class=""headerCell"">",72,html:span,"['class=""headerCell""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,headerCell,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,11,148,"<html:th xmlns:html=""http://www.w3.org/1999/xhtml"" rowspan=""1"" style=""width:9%"">",80,html:th,"['rowspan=""1""', 'style=""width:9%""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,width:9%,,,,,,,,,,,,,,,,1,,,
296,12,98,"<html:span xmlns:html=""http://www.w3.org/1999/xhtml"" class=""headerCell"">",72,html:span,"['class=""headerCell""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,headerCell,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,11,141,"<html:th xmlns:html=""http://www.w3.org/1999/xhtml"" rowspan=""1"" style=""width:12%"">",81,html:th,"['rowspan=""1""', 'style=""width:12%""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,width:12%,,,,,,,,,,,,,,,,1,,,
298,12,90,"<html:span xmlns:html=""http://www.w3.org/1999/xhtml"" class=""headerCell"">",72,html:span,"['class=""headerCell""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,headerCell,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,11,143,"<html:th xmlns:html=""http://www.w3.org/1999/xhtml"" rowspan=""1"" style=""width:17%"">",81,html:th,"['rowspan=""1""', 'style=""width:17%""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,width:17%,,,,,,,,,,,,,,,,1,,,
300,12,92,"<html:span xmlns:html=""http://www.w3.org/1999/xhtml"" class=""headerCell"">",72,html:span,"['class=""headerCell""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,headerCell,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,11,142,"<html:th xmlns:html=""http://www.w3.org/1999/xhtml"" rowspan=""1"" style=""width:10%"">",81,html:th,"['rowspan=""1""', 'style=""width:10%""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,width:10%,,,,,,,,,,,,,,,,1,,,
302,12,91,"<html:span xmlns:html=""http://www.w3.org/1999/xhtml"" class=""headerCell"">",72,html:span,"['class=""headerCell""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,headerCell,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,9,143,"<html:tbody xmlns:html=""http://www.w3.org/1999/xhtml"">",54,html:tbody,[],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,10,114,"<html:tr xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:tr,[],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,11,91,"<html:td xmlns:html=""http://www.w3.org/1999/xhtml"" colspan=""8"">",63,html:td,"['colspan=""8""']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,
306,7,162,"<html:div xmlns:html=""http://www.w3.org/1999/xhtml"" class=""bottom"">",67,html:div,"['class=""bottom""']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,8,122,"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" class="""" id=""btnSave"" name=""btnSave"" type=""button"" value=""Save"" />",120,html:input,"['class=""""', 'id=""btnSave""', 'name=""btnSave""', 'type=""button""', 'value=""Save""']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,button,,,btnSave,,,,,,Save,,,,btnSave,,,,,,,,,,,,,,,,,,,,,,
308,4,184,"<html:script xmlns:html=""http://www.w3.org/1999/xhtml"" src=""/orangehrm-4.3.1/symfony/web/webres_5cc83b08d42f86.60948938/orangehrmCorePlugin/js/_ohrmList.js"" type=""text/javascript"" />",182,html:script,"['src=""/orangehrm-4.3.1/symfony/web/webres_5cc83b08d42f86.60948938/orangehrmCorePlugin/js/_ohrmList.js""', 'type=""text/javascript""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,text/javascript,/orangehrm-4.3.1/symfony/web/webres_5cc83b08d42f86.60948938/orangehrmCorePlugin/js/_ohrmList.js,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,4,418,"<html:script xmlns:html=""http://www.w3.org/1999/xhtml"" type=""text/javascript"">",78,html:script,"['type=""text/javascript""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,text/javascript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,4,1210,"<html:div xmlns:html=""http://www.w3.org/1999/xhtml"" class=""modal hide midsize"" id=""commentDialog"">",98,html:div,"['class=""modal hide midsize""', 'id=""commentDialog""']",0,0,0,0,0,0,1,1,0,0,0,5,0,0,0,0,0,5,0,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,commentDialog,,,,,modal hide midsize,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,5,191,"<html:div xmlns:html=""http://www.w3.org/1999/xhtml"" class=""modal-header"">",73,html:div,"['class=""modal-header""']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,modal-header,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,6,102,"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" class=""close"" data-dismiss=""modal"">",85,html:a,"['class=""close""']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,close,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,6,85,"<html:h3 xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:h3,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,5,765,"<html:div xmlns:html=""http://www.w3.org/1999/xhtml"" class=""modal-body"">",71,html:div,"['class=""modal-body""']",0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,2,0,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,modal-body,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,6,61,"<html:p xmlns:html=""http://www.w3.org/1999/xhtml"">",50,html:p,[],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,6,702,"<html:form xmlns:html=""http://www.w3.org/1999/xhtml"" action=""updateComment"" id=""frmCommentSave"" method=""post"">",110,html:form,"['action=""updateComment""', 'id=""frmCommentSave""', 'method=""post""']",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,frmCommentSave,,,,,,,updateComment,,post,,,,,,,,,,,,,,,,,,,,,,,
317,7,85,"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" id=""leaveId"" type=""hidden"" />",83,html:input,"['id=""leaveId""', 'type=""hidden""']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,hidden,,,leaveId,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,7,92,"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" id=""leaveOrRequest"" type=""hidden"" />",90,html:input,"['id=""leaveOrRequest""', 'type=""hidden""']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,hidden,,,leaveOrRequest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
