,Parent_Count,Char_Count,Main_Tag,Main_Tag_Char_Count,Main_Tag_Name,Main_Tag_Attributes,Tag_Count_html:h2,Tag_Count_html:label,Tag_Count_html:body,Tag_Count_html:link,Tag_Count_path,Tag_Count_html:ol,Tag_Count_html:a,Tag_Count_html:p,Tag_Count_html:b,Tag_Count_html:li,Tag_Count_html:input,Tag_Count_animatetransform,Tag_Count_html:head,Tag_Count_html:meta,Tag_Count_html:html,Tag_Count_html:div,Tag_Count_html:br,Tag_Count_html:ul,Tag_Count_html:form,Tag_Count_html:title,Tag_Count_html:script,Tag_Count_html:img,Tag_Count_html:style,Tag_Count_svg,Tag_Count_html:fieldset,Tag_Count_html:h1,Tag_Count_html:h3,Attr_tabindex,Attr_lang,Attr_content,Attr_href,Attr_rel,Attr_type,Attr_src,Attr_media,Attr_id,Attr_target,Attr_alt,Attr_height,Attr_width,Attr_class,Attr_value,Attr_action,Attr_enctype,Attr_method,Attr_name,Attr_language,Attr_title,Attr_style,Attr_version,Attr_viewbox,Attr_x,Attr_y,Attr_d,Attr_fill,Attr_attributename,Attr_attributetype,Attr_dur,Attr_from,Attr_repeatcount,Attr_to,Attr_onclick,Attr_for
237,9,266,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"" class=""checkbox"">",68,html:li,"['class=""checkbox""']",0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,checkbox,,,,,,,,,,,,,,,,,,,,,,
238,10,138,"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" id=""configPim_chkShowSSN"" name=""configPim[chkShowSSN]"" type=""checkbox"" value=""on"" />",138,html:input,"['id=""configPim_chkShowSSN""', 'name=""configPim[chkShowSSN]""', 'type=""checkbox""', 'value=""on""']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,checkbox,,,configPim_chkShowSSN,,,,,,on,,,,configPim[chkShowSSN],,,,,,,,,,,,,,,,,
239,10,128,"<html:label xmlns:html=""http://www.w3.org/1999/xhtml"" for=""configPim_chkShowSSN"">",81,html:label,"['for=""configPim_chkShowSSN""']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,configPim_chkShowSSN
240,9,266,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"" class=""checkbox"">",68,html:li,"['class=""checkbox""']",0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,checkbox,,,,,,,,,,,,,,,,,,,,,,
241,10,138,"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" id=""configPim_chkShowSIN"" name=""configPim[chkShowSIN]"" type=""checkbox"" value=""on"" />",138,html:input,"['id=""configPim_chkShowSIN""', 'name=""configPim[chkShowSIN]""', 'type=""checkbox""', 'value=""on""']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,checkbox,,,configPim_chkShowSIN,,,,,,on,,,,configPim[chkShowSIN],,,,,,,,,,,,,,,,,
242,10,128,"<html:label xmlns:html=""http://www.w3.org/1999/xhtml"" for=""configPim_chkShowSIN"">",81,html:label,"['for=""configPim_chkShowSIN""']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,configPim_chkShowSIN
243,9,259,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"" class=""checkbox"">",68,html:li,"['class=""checkbox""']",0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,checkbox,,,,,,,,,,,,,,,,,,,,,,
244,10,138,"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" id=""configPim_chkShowTax"" name=""configPim[chkShowTax]"" type=""checkbox"" value=""on"" />",138,html:input,"['id=""configPim_chkShowTax""', 'name=""configPim[chkShowTax]""', 'type=""checkbox""', 'value=""on""']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,checkbox,,,configPim_chkShowTax,,,,,,on,,,,configPim[chkShowTax],,,,,,,,,,,,,,,,,
245,10,121,"<html:label xmlns:html=""http://www.w3.org/1999/xhtml"" for=""configPim_chkShowTax"">",81,html:label,"['for=""configPim_chkShowTax""']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,configPim_chkShowTax
246,8,141,"<html:p xmlns:html=""http://www.w3.org/1999/xhtml"">",50,html:p,[],0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,9,120,"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" class="""" id=""btnSave"" tabindex=""2"" type=""button"" value=""Edit"" />",118,html:input,"['class=""""', 'id=""btnSave""', 'tabindex=""2""', 'type=""button""', 'value=""Edit""']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,button,,,btnSave,,,,,,Edit,,,,,,,,,,,,,,,,,,,,,
248,4,1122,"<html:script xmlns:html=""http://www.w3.org/1999/xhtml"" type=""text/javascript"">",78,html:script,"['type=""text/javascript""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,text/javascript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,2,250,"<html:div xmlns:html=""http://www.w3.org/1999/xhtml"" id=""footer"">",64,html:div,"['id=""footer""']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,footer,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,3,73,"<html:br xmlns:html=""http://www.w3.org/1999/xhtml"" />",53,html:br,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,3,145,"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" href=""http://www.orangehrm.com"" target=""_blank"">",98,html:a,"['href=""http://www.orangehrm.com""', 'target=""_blank""']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,http://www.orangehrm.com,,,,,,_blank,,,,,,,,,,,,,,,,,,,,,,,,,,
252,2,3653,"<html:script xmlns:html=""http://www.w3.org/1999/xhtml"" type=""text/javascript"">",78,html:script,"['type=""text/javascript""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,text/javascript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
